GESTURE_CIRCLE
0.34,1.02,0.42,-3.83,18.52,21.29,-31.04,-350.65,-191.10
0.96,0.81,0.40,91.27,-38.45,6.82,-118.34,-381.69,-95.55
0.64,0.52,-0.06,52.31,-64.82,-77.63,-46.56,-403.03,29.40
0.12,0.65,-0.22,-29.84,-42.07,-58.92,94.09,-372.96,26.25
-0.20,1.02,-0.10,-91.20,-10.28,71.37,79.54,-365.20,-101.85
1.15,0.89,0.45,14.19,54.07,48.35,-57.23,-359.38,-176.40
GESTURE_CIRCLE
0.50,0.78,0.42,0.70,10.73,18.85,-42.68,-354.53,-181.65
0.72,1.17,0.83,41.32,4.47,50.09,-81.48,-357.44,-177.45
0.80,0.39,0.12,41.81,-76.64,-96.77,-58.20,-400.13,21.00
0.11,0.56,-0.25,-59.41,-60.44,-43.83,87.30,-376.84,2.10
-0.31,1.19,0.16,-122.23,49.90,56.35,82.45,-338.05,-171.15
0.94,0.81,0.51,41.11,31.88,43.69,-27.16,-343.87,-197.40
GESTURE_CIRCLE
0.23,1.05,0.45,-9.11,32.92,21.91,-28.13,-343.87,-201.60
1.08,0.61,0.18,117.57,-95.64,-35.13,-102.82,-394.31,-18.90
0.34,0.49,-0.31,-8.07,-82.42,-43.48,27.16,-391.39,34.65
-0.15,0.91,0.01,-96.07,-14.04,11.83,90.21,-361.32,-112.35
0.43,0.92,0.63,-31.44,91.36,128.97,11.64,-325.44,-218.40
0.63,0.68,0.43,-11.69,2.94,-16.28,-37.83,-345.81,-193.20
GESTURE_CIRCLE
0.34,1.00,0.44,-6.82,20.47,14.75,-29.10,-350.65,-186.90
0.94,0.81,0.41,110.26,-32.75,-6.89,-82.45,-389.45,-82.95
0.53,0.46,-0.12,39.86,-62.94,-85.01,28.13,-389.45,35.70
-0.24,0.72,-0.09,-184.83,-72.68,-60.31,176.54,-318.64,-93.45
-0.09,0.79,0.91,-138.57,2.94,116.17,155.20,-162.47,-297.15
0.25,0.38,0.99,-11.20,0.85,-11.76,126.10,-96.52,-337.05
GESTURE_CIRCLE
0.27,0.02,1.32,58.43,8.78,98.43,140.65,-10.19,-334.95
0.47,-0.05,0.90,39.10,-7.71,-133.29,156.17,-133.38,-300.30
-0.09,0.00,0.85,-54.19,0.92,-92.87,178.48,-18.91,-323.40
-0.24,0.02,1.07,-88.97,-67.81,24.28,79.54,162.47,-351.75
0.58,-0.32,1.13,3.55,-12.78,119.10,116.40,155.69,-332.85
-0.06,-0.16,0.92,-13.43,1.76,26.50,129.01,124.64,-338.10
GESTURE_CIRCLE
0.37,-0.23,1.17,65.81,6.83,4.17,100.88,-7.27,-357.00
0.36,-0.18,0.81,43.69,-14.52,-132.24,144.53,-67.41,-332.85
0.03,-0.02,0.83,-33.32,-18.35,-95.72,155.20,33.46,-340.20
-0.21,-0.14,1.02,-65.81,-53.34,0.21,92.15,205.16,-330.75
0.53,-0.47,0.94,54.47,-40.26,140.45,63.05,220.67,-326.55
0.35,-0.34,0.90,30.68,4.96,4.66,103.79,124.64,-346.50
GESTURE_CIRCLE
0.08,-0.27,1.04,12.10,-17.65,56.49,97.00,105.24,-349.65
0.46,-0.21,1.10,78.40,21.93,-2.85,90.21,-7.27,-360.15
0.33,-0.20,0.86,47.10,-4.02,-130.78,138.71,-66.44,-336.00
-0.03,0.02,0.87,-19.69,-8.82,-81.74,158.11,34.44,-338.10
0.00,-0.20,1.01,-49.25,-71.91,-5.63,81.48,165.38,-352.80
0.23,-0.02,1.04,3.48,-35.46,81.53,32.98,197.39,-357.00
GESTURE_CIRCLE
0.36,-0.03,1.16,37.98,5.51,66.16,73.72,2.42,-368.55
0.45,-0.08,0.96,53.84,-1.72,-89.60,106.70,-97.48,-338.10
0.14,-0.01,0.86,-2.09,-2.97,-108.94,146.47,-42.20,-334.95
-0.13,-0.07,0.99,-79.03,-38.66,-35.20,121.25,98.45,-352.80
0.09,-0.07,1.06,-29.15,-42.21,66.64,71.78,182.84,-350.70
0.49,-0.34,1.08,-19.06,8.85,85.57,86.33,156.66,-348.60
GESTURE_CIRCLE
0.39,-0.18,1.09,67.20,-6.94,-8.00,100.88,-15.04,-353.85
0.45,-0.09,0.83,17.67,-0.19,-125.50,113.49,-61.59,-347.55
0.13,0.00,0.78,-29.70,-4.57,-77.36,120.28,28.61,-357.00
-0.18,-0.19,1.09,-44.24,-24.82,6.96,104.76,178.00,-338.10
0.20,-0.28,1.02,-11.55,-38.45,118.26,76.63,209.03,-333.90
0.39,-0.21,0.96,12.31,6.07,13.91,106.70,113.97,-347.55
GESTURE_CIRCLE
0.02,-0.05,1.06,32.70,2.10,76.73,127.07,52.87,-345.45
0.41,-0.04,1.02,100.59,-29.55,-41.81,116.40,-97.48,-331.80
0.25,-0.05,0.87,6.82,-30.31,-122.43,136.77,-85.84,-329.70
-0.18,0.01,0.98,-54.05,-14.59,-51.34,167.81,51.89,-334.95
-0.11,-0.14,1.03,-68.73,-15.91,55.51,129.01,167.32,-333.90
0.40,-0.29,1.12,-10.50,-7.64,60.17,149.38,144.04,-323.40
GESTURE_CIRCLE
0.28,-0.04,1.15,61.98,-2.35,65.67,118.34,-23.77,-349.65
0.45,-0.15,0.93,18.64,-26.14,-125.77,123.19,-95.55,-331.80
0.13,-0.03,0.86,-42.30,3.01,-99.97,154.23,2.42,-334.95
-0.16,-0.13,1.03,-75.41,-46.80,-6.75,112.52,169.26,-340.20
0.34,-0.26,1.06,7.58,-15.84,124.73,114.46,185.75,-328.65
0.03,-0.22,0.92,9.81,6.90,8.21,134.83,125.61,-332.85
GESTURE_CIRCLE
0.16,-0.16,1.13,31.65,4.68,100.45,136.77,48.02,-341.25
0.51,-0.08,0.90,79.51,-32.82,-98.64,116.40,-101.36,-333.90
0.14,-0.05,0.87,-15.30,-0.89,-108.10,143.56,-8.24,-342.30
-0.14,-0.04,0.97,-51.62,-24.47,-21.84,137.74,122.70,-340.20
0.02,-0.20,1.04,-46.33,-35.74,62.96,101.85,203.22,-329.70
0.20,-0.23,0.90,13.50,-18.14,19.13,105.73,155.69,-338.10
GESTURE_CIRCLE
0.11,-0.15,1.12,42.99,-1.65,113.74,116.40,86.81,-349.65
0.52,-0.19,1.02,108.03,-35.81,-58.78,98.94,-77.11,-346.50
0.30,-0.09,0.84,-0.70,-13.41,-124.87,118.34,-59.66,-341.25
-0.10,0.01,0.97,-46.61,-43.60,-64.56,129.98,66.44,-349.65
0.06,-0.20,1.01,-126.96,-46.87,65.81,59.17,213.88,-343.35
0.37,-0.32,0.91,25.88,-14.24,25.95,70.81,212.91,-333.90
GESTURE_CIRCLE
0.11,-0.23,1.10,40.42,8.09,151.86,141.62,106.22,-336.00
0.51,-0.25,1.03,89.53,-30.11,-92.80,122.22,-54.80,-339.15
0.26,-0.06,0.79,-23.65,1.20,-111.72,122.22,-26.68,-347.55
-0.07,-0.11,1.02,-118.96,-33.30,-19.48,95.06,165.38,-349.65
0.11,-0.30,1.13,-12.66,-21.55,32.21,115.43,251.72,-295.05
0.18,-0.29,0.92,32.90,-24.82,100.38,108.64,188.66,-326.55
GESTURE_CIRCLE
0.26,-0.07,1.13,38.05,-8.89,87.93,135.80,20.86,-344.40
0.50,-0.12,0.90,41.74,-39.77,-131.20,119.31,-98.45,-330.75
0.11,0.00,0.83,-56.90,-13.83,-100.80,122.22,15.04,-349.65
-0.15,-0.18,1.02,-72.28,-47.08,0.63,100.88,194.48,-334.95
0.35,-0.32,1.03,20.45,-18.63,127.44,99.91,202.25,-325.50
0.23,-0.24,0.92,15.03,-1.72,12.66,128.04,114.94,-337.05
GESTURE_CIRCLE
0.52,-0.14,1.08,126.40,-20.23,-63.30,108.64,-65.47,-343.35
0.18,-0.17,0.77,-44.31,-8.33,-126.33,131.92,-14.06,-346.50
-0.18,-0.21,1.01,-77.08,-35.18,4.87,88.27,176.06,-346.50
0.31,-0.27,1.06,31.93,-34.49,119.72,81.48,174.12,-343.35
0.39,-0.22,0.98,32.77,21.65,27.62,126.10,18.91,-345.45
-0.01,0.18,1.06,19.41,12.68,51.97,142.59,-27.64,-337.05
GESTURE_CIRCLE
-0.02,-0.07,1.11,10.23,-5.55,64.35,126.10,57.71,-347.55
0.52,-0.13,0.95,91.76,-30.94,-82.71,109.61,-67.41,-342.30
0.25,-0.09,0.76,-20.94,-21.62,-113.04,116.40,-28.61,-351.75
-0.11,-0.11,1.00,-90.37,-31.57,-17.46,83.42,153.75,-355.95
0.29,-0.31,1.10,29.50,-31.98,123.62,85.36,188.66,-340.20
0.46,-0.16,0.92,57.25,-5.62,28.38,111.55,10.19,-354.90
