GESTURE_NONE
-0.34,0.40,0.85,-0.49,1.55,-0.35,133.86,76.14,-573.30
-0.36,0.40,0.85,0.14,-6.24,1.88,135.80,76.14,-568.05
-0.38,0.41,0.84,3.90,-2.21,-9.67,127.07,73.23,-572.25
-0.32,0.42,0.85,2.37,-2.77,-4.10,121.25,72.27,-574.35
-0.31,0.41,0.87,2.30,-0.82,-3.76,117.37,69.36,-571.20
-0.33,0.41,0.85,1.53,-0.89,0.97,101.85,67.41,-577.50
-0.35,0.41,0.86,-0.28,-0.89,-1.53,105.73,75.17,-577.50
-0.34,0.40,0.86,1.67,0.57,-0.77,106.70,78.08,-575.40
-0.34,0.41,0.85,-3.83,11.77,5.91,111.55,79.05,-574.35
-0.36,0.39,0.86,-2.57,4.68,9.25,130.95,81.00,-571.20
-0.35,0.40,0.86,-1.88,-1.58,0.28,133.86,88.75,-568.05
-0.34,0.38,0.86,-2.16,0.99,-0.77,137.74,91.66,-571.20
-0.35,0.37,0.87,1.60,0.23,0.49,131.92,93.61,-567.00
-0.34,0.38,0.86,1.81,-2.28,-0.70,133.86,93.61,-571.20
-0.33,0.39,0.87,0.77,0.85,-0.35,131.92,91.66,-569.10
-0.33,0.38,0.87,0.42,-2.97,0.83,129.98,91.66,-569.10
-0.33,0.38,0.87,0.07,-0.68,-1.11,128.04,97.48,-573.30
-0.34,0.38,0.87,1.67,-2.70,-0.42,129.98,97.48,-570.15
-0.32,0.38,0.87,0.49,0.23,-0.14,129.01,96.52,-571.20
-0.34,0.37,0.87,1.04,-0.68,0.83,128.04,96.52,-570.15
-0.34,0.38,0.87,1.74,-0.61,-0.14,126.10,93.61,-574.35
-0.29,0.38,0.93,9.39,51.91,16.21,137.74,84.88,-568.05
-0.73,0.67,-0.06,-124.24,401.62,7.44,491.79,-62.56,-147.00
-0.93,0.34,-0.10,-115.90,199.81,-9.74,330.77,-123.67,326.55
-0.84,0.62,-0.42,55.93,-69.90,64.83,227.95,-108.16,404.25
-0.76,0.74,-0.39,-3.90,-75.67,61.91,309.43,-164.41,320.25
-0.39,1.07,0.13,45.63,-203.25,124.52,300.70,-370.06,-50.40
0.40,0.77,-0.18,-30.12,-135.01,148.31,-25.22,-469.00,-157.50
0.70,0.61,0.11,13.70,-8.12,17.25,-211.46,-376.84,-268.80
0.56,0.75,0.17,5.91,44.82,43.76,-207.58,-395.27,-249.90
0.63,0.78,-0.01,-5.57,49.76,-31.10,-213.40,-412.74,-213.15
0.55,0.86,-0.15,-51.69,47.53,-4.17,-206.61,-410.80,-233.10
0.60,0.75,-0.05,-2.43,83.91,29.36,-214.37,-411.76,-232.05
0.55,0.79,-0.02,-82.09,-19.81,-108.94,-101.85,-430.19,-248.85
-0.32,0.81,0.29,-46.82,137.83,-162.02,229.89,-216.79,-352.80
-0.80,0.57,0.51,0.97,-75.04,-90.99,419.04,-2.42,-257.25
-0.40,0.63,0.77,93.84,-172.57,-46.05,93.12,-57.71,-495.60
-0.51,0.66,0.80,47.65,-83.95,-98.57,-151.32,-170.23,-457.80
-0.42,0.43,0.85,10.78,-78.87,-99.69,-220.19,-242.98,-376.95
-0.45,0.36,0.88,-5.22,-14.94,-99.83,-158.11,-280.81,-353.85
-0.44,0.12,0.79,-11.90,7.95,-64.42,-39.77,-274.02,-359.10
-0.52,0.05,0.93,-20.52,26.66,-48.28,26.19,-234.25,-374.85
-0.57,-0.13,0.81,-8.83,44.12,-35.97,89.24,-208.06,-370.65
-0.65,-0.19,0.75,-7.37,27.77,-26.64,162.96,-175.09,-354.90
-0.71,-0.23,0.72,21.29,21.72,10.85,183.33,-178.00,-343.35
-0.89,-0.07,0.65,-23.86,68.82,41.81,193.03,-236.19,-299.25
-1.07,0.24,0.26,-0.83,97.34,139.34,194.97,-354.53,-191.10
-0.57,0.74,-0.01,-63.30,107.22,122.23,38.80,-457.35,-175.35
-0.16,0.90,0.01,-112.70,77.30,103.30,-34.92,-435.05,-259.35
-0.01,0.47,0.38,-154.99,30.00,-5.15,46.56,-231.34,-447.30
-0.23,0.29,1.18,60.45,-76.64,-92.17,117.37,50.92,-541.80
-0.32,0.47,0.88,-27.41,-19.95,15.58,141.62,52.87,-562.80
-0.38,0.38,0.88,27.34,-6.24,1.25,128.04,84.88,-571.20
-0.31,0.43,0.86,3.34,-1.72,-2.99,121.25,69.36,-571.20
-0.34,0.41,0.84,3.90,0.71,-0.21,113.49,67.41,-567.00
-0.33,0.48,0.83,5.36,1.20,-5.43,119.31,65.47,-572.25
-0.35,0.44,0.84,0.42,2.52,-0.35,127.07,68.39,-572.25
-0.38,0.44,0.83,1.04,-7.91,1.53,129.98,61.59,-565.95
-0.31,0.43,0.87,-23.44,21.86,19.34,140.65,77.11,-564.90
-0.37,0.42,0.84,-2.71,10.24,11.27,170.72,81.97,-553.35
-0.38,0.39,0.84,0.07,-2.21,2.85,179.45,90.69,-552.30
-0.36,0.41,0.85,9.88,-0.26,-14.33,168.78,84.88,-555.45
-0.35,0.39,0.85,-2.37,0.99,-3.83,163.93,84.88,-558.60
-0.36,0.38,0.86,2.09,1.13,-1.81,162.96,92.63,-554.40
-0.38,0.38,0.85,0.56,-5.83,9.18,159.08,88.75,-561.75
-0.33,0.41,0.85,3.06,-5.83,7.65,149.38,81.00,-563.85
-0.30,0.40,0.87,4.17,-9.24,-1.95,141.62,77.11,-562.80
-0.30,0.41,0.87,4.87,10.17,-8.00,151.32,88.75,-559.65
-0.39,0.39,0.85,1.60,4.82,1.74,185.27,103.30,-549.15
-0.43,0.38,0.83,-1.11,-2.56,17.39,212.43,109.13,-536.55
-0.39,0.39,0.84,-5.29,2.80,14.61,225.04,111.06,-534.45
-0.39,0.37,0.83,-8.28,-0.68,5.98,238.62,111.06,-528.15
-0.36,0.35,0.87,2.16,-2.07,0.21,232.80,116.88,-526.05
-0.35,0.36,0.87,-1.04,-4.71,7.79,232.80,121.73,-529.20
-0.35,0.36,0.87,3.41,-0.89,-2.30,232.80,115.91,-529.20
-0.36,0.37,0.87,3.13,-2.77,-2.30,228.92,107.19,-528.15
-0.37,0.36,0.87,1.46,-6.24,0.14,226.01,110.09,-533.40
-0.28,0.39,0.90,2.09,-3.95,1.95,198.85,103.30,-543.90
-0.31,0.34,0.90,8.83,-1.17,0.70,202.73,108.16,-540.75
-0.36,0.36,0.87,4.59,9.55,-17.39,205.64,103.30,-537.60
-0.36,0.37,0.86,8.28,-10.56,-3.55,198.85,97.48,-544.95
-0.32,0.39,0.87,4.03,-9.24,-11.69,183.33,90.69,-547.05
-0.34,0.38,0.87,0.49,-4.16,-9.67,165.87,100.39,-553.35
-0.36,0.36,0.89,-2.43,-4.44,-5.36,162.96,112.03,-557.55
-0.33,0.33,0.88,11.20,-3.88,-1.88,144.53,111.06,-559.65
-0.32,0.36,0.88,0.97,1.48,-0.77,139.68,112.03,-561.75
-0.32,0.36,0.88,-2.50,-1.24,-0.77,141.62,114.94,-562.80
-0.32,0.35,0.89,2.57,-4.44,-1.04,141.62,110.09,-564.90
-0.32,0.36,0.88,-1.18,-2.00,-1.04,138.71,115.91,-564.90
-0.32,0.34,0.89,1.81,-2.21,-2.30,133.86,117.85,-563.85
-0.33,0.35,0.89,0.35,-5.55,5.15,127.07,113.97,-564.90
-0.31,0.34,0.89,11.06,-1.24,-1.04,128.04,111.06,-570.15
-0.34,0.41,0.85,5.50,3.01,1.04,141.62,88.75,-561.75
-0.34,0.42,0.86,4.17,3.01,-2.57,145.50,81.97,-558.60
-0.36,0.42,0.84,2.78,0.64,-2.64,148.41,80.02,-561.75
-0.35,0.43,0.85,1.18,2.10,-1.88,152.29,80.02,-556.50
-0.38,0.45,0.83,-9.74,-4.09,20.80,146.47,72.27,-559.65
-0.32,0.43,0.85,2.64,0.43,5.08,154.23,71.30,-558.60
-0.28,0.44,0.88,5.63,-14.80,1.67,148.41,68.39,-562.80
-0.24,0.47,0.87,-14.68,19.22,-8.28,151.32,68.39,-561.75
-0.36,0.43,0.83,-6.61,-10.56,-2.92,156.17,78.08,-562.80
-0.37,0.43,0.84,15.58,17.96,-4.80,180.42,75.17,-555.45
-0.38,0.41,0.81,2.64,3.36,-2.99,185.27,74.20,-550.20
-0.35,0.41,0.85,-2.37,-4.23,0.28,174.60,74.20,-554.40
-0.34,0.40,0.85,5.50,10.94,-3.34,177.51,78.08,-555.45
-0.43,0.43,0.81,2.43,2.17,-1.18,184.30,75.17,-550.20
-0.34,0.39,0.85,5.50,-1.86,0.97,174.60,77.11,-554.40
-0.35,0.41,0.85,-6.61,0.09,14.68,179.45,82.94,-552.30
-0.31,0.38,0.88,1.04,1.34,-1.18,183.33,84.88,-551.25
-0.35,0.40,0.85,3.13,-4.37,-1.18,168.78,85.84,-555.45
-0.36,0.39,0.85,2.78,-6.31,3.06,170.72,82.94,-556.50
-0.34,0.41,0.85,-2.85,4.96,3.76,177.51,83.91,-552.30
-0.36,0.40,0.85,7.17,2.80,-6.54,186.24,85.84,-551.25
-0.35,0.43,0.83,11.27,2.31,-7.65,178.48,72.27,-552.30
-0.38,0.43,0.84,-0.07,-0.26,-0.49,167.81,65.47,-549.15
-0.38,0.43,0.83,-2.85,0.85,5.15,180.42,75.17,-551.25
-0.31,0.43,0.86,16.42,-2.77,-12.31,174.60,72.27,-554.40
-0.34,0.44,0.84,1.53,4.26,-2.09,172.66,65.47,-553.35
-0.39,0.43,0.83,1.18,-1.31,0.83,175.57,69.36,-554.40
-0.36,0.40,0.86,1.60,3.91,-2.23,175.57,69.36,-554.40
-0.36,0.43,0.83,0.35,-0.61,0.97,173.63,68.39,-550.20
-0.35,0.43,0.84,-1.25,-2.00,2.50,184.30,70.33,-550.20
-0.39,0.43,0.83,-4.59,13.09,13.57,189.15,71.30,-549.15
-0.35,0.43,0.85,-3.41,7.67,7.23,209.52,69.36,-536.55
-0.38,0.43,0.83,0.83,0.92,0.21,216.31,72.27,-531.30
-0.38,0.43,0.82,1.25,-3.53,-0.70,217.28,66.44,-535.50
-0.39,0.43,0.83,-0.70,-11.60,-3.13,216.31,73.23,-535.50
-1.17,0.20,0.88,160.56,22.70,47.17,218.25,34.44,-527.10
-0.07,0.27,1.08,-105.11,-125.83,-40.07,197.88,62.56,-500.85
-0.45,0.33,0.89,20.87,-35.74,7.03,129.01,113.00,-521.85
-0.25,0.34,0.87,-1.04,14.83,-8.35,129.98,116.88,-522.90
-0.40,0.34,0.84,10.85,-9.86,61.77,144.53,104.27,-514.50
-0.20,0.32,0.94,-4.59,-24.96,37.01,168.78,60.63,-481.95
-0.14,0.37,0.93,-10.92,-15.57,-10.23,143.56,71.30,-488.25
-0.21,0.36,0.96,3.76,-12.09,-31.03,156.17,70.33,-486.15
-0.21,0.38,0.91,-12.80,-21.83,-2.64,115.43,81.00,-505.05
-0.34,0.33,0.89,9.60,32.09,-15.17,152.29,94.58,-497.70
-0.35,0.63,0.69,18.92,-4.85,-11.06,161.99,-6.30,-505.05
-0.40,0.55,0.74,-23.30,-12.02,3.27,190.12,23.77,-491.40
-0.30,0.33,0.89,-16.97,-23.57,-13.36,149.38,76.14,-508.20
-0.24,0.42,0.90,13.84,12.96,-23.10,140.65,73.23,-508.20
-0.16,0.32,0.94,27.41,4.19,-88.56,125.13,71.30,-511.35
-0.24,0.28,0.94,8.63,25.89,23.44,94.09,148.89,-520.80
-0.19,0.33,0.93,-2.99,18.80,-7.58,109.61,107.19,-516.60
-0.21,0.32,0.93,2.92,1.69,2.02,106.70,111.06,-514.50
-0.23,0.46,0.88,-3.27,4.05,-102.19,92.15,115.91,-520.80
-0.37,0.31,0.92,-25.88,12.68,-13.50,93.12,154.72,-514.50
-0.25,0.30,0.91,-15.03,-10.70,63.10,112.52,122.70,-514.50
-0.27,0.31,0.91,5.77,1.62,-3.90,124.16,121.73,-508.20
-0.27,0.32,0.90,17.95,8.64,-27.06,124.16,115.91,-512.40
-0.40,0.61,0.69,73.04,15.53,22.19,188.18,-28.61,-492.45
-0.47,0.54,0.71,3.06,8.71,-1.04,228.92,-43.16,-475.65
-0.18,0.39,0.92,7.93,-42.90,-31.10,142.59,52.87,-513.45
-0.29,0.40,0.81,-27.34,-10.63,4.66,121.25,81.00,-517.65
-0.29,0.28,0.91,22.61,23.60,7.86,140.65,99.42,-512.40
-0.29,0.34,0.88,25.04,24.64,-15.72,148.41,93.61,-511.35
-0.41,0.50,0.75,41.39,0.78,44.10,183.33,7.27,-497.70
-0.36,0.40,0.79,36.73,44.96,-15.51,198.85,-31.52,-491.40
-0.34,0.57,0.73,-64.14,-35.88,-9.74,185.27,16.00,-499.80
-0.30,0.33,0.90,-1.25,0.16,-1.04,122.22,103.30,-517.65
-0.40,0.47,0.82,3.48,-10.21,13.98,171.69,31.52,-506.10
-0.36,0.68,0.65,-81.81,-40.33,-21.22,157.14,38.31,-511.35
-0.24,0.33,0.83,15.51,13.16,-5.22,145.50,99.42,-510.30
-0.29,0.34,0.90,5.01,-11.53,-31.86,146.47,112.03,-509.25
-0.36,0.25,0.90,-3.76,-13.90,2.02,117.37,150.84,-515.55
-0.40,0.21,0.90,-8.07,4.26,16.21,124.16,164.41,-509.25
-0.34,0.27,0.90,5.91,-2.49,24.00,133.86,150.84,-509.25
-0.28,0.34,0.90,13.22,-0.47,36.52,140.65,108.16,-511.35
-0.22,0.42,0.87,-21.91,7.32,30.12,171.69,55.77,-498.75
-0.05,0.26,1.04,-9.18,23.81,-29.22,194.00,102.33,-483.00
-0.39,0.15,0.90,19.90,-11.53,15.65,150.35,159.56,-495.60
-0.30,0.27,0.92,10.30,-11.74,-27.62,139.68,148.89,-504.00
-0.35,0.23,0.91,-5.50,-10.97,6.75,121.25,167.32,-508.20
-0.41,0.29,0.88,2.16,-5.20,86.82,127.07,150.84,-510.30
-0.29,0.38,0.88,-15.23,-11.60,31.44,162.96,84.88,-495.60
-0.20,0.25,0.88,40.42,26.80,-14.33,182.36,81.00,-475.65
-0.30,0.46,0.83,-0.49,-20.02,0.56,156.17,79.05,-496.65
-0.14,0.21,0.93,69.57,61.37,-10.85,163.93,105.24,-489.30
-0.46,0.53,0.72,0.21,-19.53,-7.65,191.09,35.41,-498.75
-0.35,0.05,1.11,-35.20,53.93,-57.95,149.38,167.32,-499.80
-0.33,0.23,0.91,1.95,9.27,-6.75,130.95,169.26,-508.20
-0.38,0.24,0.94,20.24,12.33,-7.72,145.50,158.59,-507.15
-0.51,0.24,0.85,0.35,-8.47,5.98,166.84,144.04,-504.00
-0.46,0.25,0.87,5.50,-18.49,24.35,159.08,147.92,-506.10
-0.11,0.38,0.90,2.16,12.82,4.87,129.98,85.84,-509.25
-0.19,0.33,0.94,-59.76,21.58,16.49,126.10,116.88,-501.90
-0.14,0.29,0.94,68.10,-32.54,-145.18,128.04,84.88,-508.20
-0.13,0.21,1.06,-13.08,-1.51,2.85,65.96,162.47,-521.85
-0.37,0.26,0.89,13.29,7.04,89.74,97.97,149.87,-514.50
-0.33,0.20,0.92,-10.99,27.01,7.65,140.65,158.59,-488.25
-0.21,0.14,0.97,51.20,56.23,30.75,156.17,138.22,-491.40
-0.23,0.54,0.78,24.14,1.90,-14.40,200.79,14.06,-479.85
-0.16,0.42,0.85,-14.96,-12.99,2.16,158.11,76.14,-500.85
-0.29,0.41,0.84,13.50,30.28,-28.66,161.99,95.55,-499.80
-0.38,0.30,0.85,25.39,-47.50,-67.13,177.51,88.75,-500.85
-0.28,0.25,0.97,5.29,-6.17,-2.57,92.15,163.44,-515.55
-0.26,0.17,0.94,7.86,-1.31,4.10,82.45,182.84,-517.65
-0.36,0.20,0.97,13.63,34.10,25.67,104.76,164.41,-512.40
-0.36,0.21,0.91,42.37,36.54,-32.90,155.20,134.34,-494.55
-0.46,0.42,0.79,-24.42,1.55,-7.51,180.42,112.03,-492.45
-0.29,0.14,0.96,28.24,20.05,-4.03,128.04,173.14,-495.60
-0.44,0.33,0.80,-59.55,-12.16,75.62,158.11,126.58,-490.35
-0.29,0.23,0.83,33.32,30.07,-3.83,161.99,149.87,-472.50
-0.15,0.20,0.97,33.81,-8.68,-69.77,161.02,135.31,-479.85
-0.43,0.31,0.85,7.44,-9.86,0.28,145.50,112.03,-511.35
-0.38,0.27,0.89,9.95,-15.01,8.07,135.80,125.61,-518.70
-0.34,0.61,0.76,22.75,1.96,19.76,166.84,-26.68,-512.40
-0.32,0.66,0.62,12.45,-50.77,-9.11,129.01,-92.63,-516.60
-0.25,0.74,0.67,-66.23,0.71,7.93,120.28,-64.50,-525.00
-0.24,0.33,0.91,13.29,-18.97,4.24,112.52,119.80,-528.15
-0.02,-0.12,1.13,-33.04,-2.35,-9.18,81.48,173.14,-526.05
-0.32,0.31,0.93,15.03,-21.62,5.50,119.31,121.73,-526.05
-0.27,0.31,0.91,5.36,-10.28,4.31,100.88,128.53,-532.35
-0.29,0.38,0.89,4.31,0.85,0.07,105.73,102.33,-530.25
-0.26,0.39,0.89,-5.43,-2.42,8.14,96.03,108.16,-537.60
-0.27,0.30,0.90,3.83,2.94,4.66,94.09,125.61,-534.45
-0.25,0.37,0.87,4.80,5.10,-5.70,97.97,108.16,-536.55
-0.37,0.39,0.82,-14.47,-27.67,113.74,143.56,80.02,-507.15
-0.25,0.35,0.90,-22.47,-0.68,13.77,148.41,55.77,-499.80
-0.26,0.47,0.86,-28.66,7.32,-68.52,129.98,101.36,-506.10
-0.27,0.63,0.61,-59.13,-11.53,-32.14,184.30,-54.80,-493.50
-0.43,0.48,0.70,-143.10,-58.14,68.66,184.30,16.00,-492.45
-0.20,0.10,0.95,47.23,61.79,-20.66,150.35,125.61,-475.65
-0.46,0.43,0.80,34.78,-14.94,-79.17,160.05,94.58,-497.70
-0.33,0.25,0.90,-16.83,45.44,-9.39,135.80,140.16,-515.55
-0.35,0.34,0.87,7.17,3.43,-14.61,155.20,121.73,-509.25
-0.50,0.39,0.78,-12.10,-33.10,37.57,170.72,99.42,-511.35
-0.36,0.25,0.94,-39.86,-25.24,-10.02,107.67,169.26,-520.80
-0.44,0.43,0.72,35.69,-32.68,23.03,169.75,48.02,-514.50
-0.45,0.65,0.70,-13.63,2.38,-1.32,174.60,-26.68,-512.40
-0.35,0.25,0.88,-79.10,-37.34,3.83,112.52,132.41,-525.00
-0.42,0.29,0.85,23.79,-7.98,-12.73,161.99,137.25,-510.30
-0.36,0.24,0.96,37.15,10.03,11.48,140.65,126.58,-518.70
-0.25,0.19,0.85,-2.57,-24.33,42.71,142.59,138.22,-519.75
-0.21,0.34,0.93,-4.66,-16.82,7.37,131.92,145.01,-522.90
-0.22,0.27,0.94,1.46,-5.76,7.72,136.77,169.26,-516.60
-0.30,0.25,0.92,2.37,12.33,-23.72,162.96,172.17,-512.40
-0.31,0.25,0.91,1.39,1.34,6.96,153.26,178.97,-512.40
-0.30,0.23,0.93,-1.11,1.76,1.18,149.38,192.54,-513.45
-0.31,0.23,0.92,1.60,-3.53,-0.49,148.41,190.60,-511.35
-0.29,0.22,0.93,0.00,-5.90,-0.56,137.74,191.57,-516.60
-0.26,0.20,0.95,-2.78,-5.06,-2.99,114.46,203.22,-518.70
-0.25,0.23,0.95,0.14,-8.82,-3.06,106.70,203.22,-525.00
-0.25,0.21,0.95,-0.14,4.47,-0.90,113.49,203.22,-520.80
-0.26,0.20,0.94,0.49,0.92,0.00,120.28,205.16,-520.80
-0.25,0.23,0.92,-7.93,3.84,-13.98,117.37,206.13,-520.80
-0.27,0.20,0.94,0.97,-1.93,2.78,114.46,206.13,-518.70
-0.27,0.20,0.94,0.97,-0.89,0.28,113.49,206.13,-520.80
-0.27,0.20,0.95,0.56,0.43,0.97,117.37,202.25,-518.70
-0.27,0.20,0.95,0.97,-0.40,-0.07,116.40,205.16,-516.60
-0.27,0.20,0.94,0.83,-0.61,-0.28,118.34,207.09,-516.60
-0.27,0.19,0.95,2.02,-2.42,-0.63,119.31,210.97,-516.60
-0.27,0.19,0.94,1.81,-2.90,-1.18,117.37,207.09,-521.85
-0.27,0.20,0.94,-0.07,-0.33,0.14,115.43,209.03,-519.75
-0.29,0.20,0.94,2.02,0.50,-0.28,123.19,210.97,-516.60
-0.29,0.19,0.94,0.97,0.02,0.07,125.13,208.06,-516.60
-0.29,0.20,0.94,0.97,-0.61,0.07,125.13,210.00,-515.55
-0.29,0.19,0.94,1.11,-0.33,0.07,125.13,208.06,-517.65
-0.29,0.19,0.94,0.97,-0.26,-0.28,126.10,206.13,-517.65
-0.28,0.20,0.94,1.18,-0.82,0.00,124.16,208.06,-514.50
-0.29,0.20,0.94,0.77,0.02,-0.21,127.07,209.03,-517.65
-0.29,0.20,0.94,0.83,-0.05,-0.21,126.10,210.97,-511.35
-0.29,0.19,0.94,0.97,-0.33,0.07,126.10,211.94,-516.60
-0.29,0.20,0.94,0.97,-0.40,0.14,125.13,210.97,-515.55
-0.29,0.20,0.94,0.90,-0.54,-0.07,126.10,210.00,-518.70
-0.29,0.19,0.94,1.11,-0.12,0.00,128.04,207.09,-512.40
-0.29,0.19,0.93,1.11,-0.61,-0.07,127.07,206.13,-515.55
-0.29,0.19,0.94,1.04,-0.61,-0.28,129.01,210.00,-513.45
-0.29,0.20,0.94,0.97,-0.61,-0.21,127.07,210.00,-515.55
-0.29,0.19,0.94,0.97,-0.68,-0.07,126.10,207.09,-517.65
-0.28,0.19,0.94,0.90,-0.26,-0.14,128.04,210.00,-517.65
-0.29,0.20,0.94,0.97,-0.68,0.00,126.10,209.03,-514.50
-0.29,0.20,0.94,0.97,-0.33,0.07,125.13,208.06,-515.55
-0.29,0.19,0.94,1.32,-1.17,-0.14,123.19,208.06,-511.35
-0.29,0.19,0.93,0.90,-0.61,-0.14,124.16,209.03,-515.55
-0.28,0.20,0.94,0.90,-0.68,0.00,129.98,208.06,-516.60
-0.28,0.20,0.95,1.04,0.02,-0.14,127.07,207.09,-513.45
-0.28,0.20,0.94,1.04,-0.61,-0.21,125.13,207.09,-514.50
-0.29,0.20,0.94,1.11,-0.47,0.07,125.13,208.06,-514.50
-0.29,0.20,0.93,0.97,-0.68,0.14,126.10,209.03,-515.55
-0.29,0.19,0.94,0.97,-0.33,-0.21,126.10,209.03,-515.55
-0.29,0.20,0.94,1.11,-0.68,-0.28,125.13,205.16,-515.55
